,Customer ID,Gender,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Population,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_0,Offer_1,Offer_2,Offer_3,Offer_4,Offer_5,Internet Type_0,Internet Type_1,Internet Type_2,Internet Type_3,Contract_0,Contract_1,Contract_2,Payment Method_0,Payment Method_1,Payment Method_2
616,4476-OSWTN,1.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-1.0437438480574757,3.0,0.0,-0.6242133405586695,0.4773460006352643,1.0,1.6169123632594833,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9015673372543873e-14,-0.6408730985953938,1.788596834907483,-0.2614531442151687,1.6147186282466772,-0.038952765190455,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
617,4482-EWFMI,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-1.051444665982232,3.249582792508808,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
618,4484-CGXFK,0.0,0.0,0.0,0.0,1.0,0.5925405723081001,-1.0414145883148025,3.0,0.0,-0.6242133405586695,1.5575849263671353,1.0,-0.4032811638211822,1.0,1.0,1.929383962913236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549512108155386,1.1783261683836035,-0.246126164874075,3.585887640790708,0.5100419156372374,1.1113423332178196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
619,4486-EFAEB,1.0,0.0,0.0,1.0,1.0,2.7463757519806578,0.2681998180249181,3.249582792508808,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
620,4487-ZYJZK,1.0,0.0,0.0,1.0,1.0,1.669458162144379,0.402631380316342,5.0,1.0,-0.2715918448484234,1.0590131144908872,1.0,0.7170795739067892,1.0,1.0,-0.502681452741197,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.430034331725266,1.6788897776245226,-0.246126164874075,-0.2614531442151687,1.4587110857158212,1.7562461421557922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
621,4488-KQFDT,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,0.2495657400835326,4.0,0.0,-0.6242133405586695,-0.7275358780656687,1.0,0.5018022909690184,0.0,1.0,-0.4509353800676984,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.1933032322680355,-0.5914619155392326,-0.246126164874075,-0.2614531442151687,-0.3488652081608772,-0.5755429367943151,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
622,4489-SNOJF,0.0,0.0,1.0,1.0,0.0,-0.4843770175281787,0.774029469489926,3.249582792508808,1.0,-0.2715918448484234,0.3111553966765149,1.0,-0.2057248767349961,0.0,1.0,0.1182714193407858,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9015673372543873e-14,0.8054718088888412,-0.246126164874075,-0.2614531442151687,0.0506516412765718,0.6482695092144887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
623,4495-LHSSK,1.0,1.0,0.0,0.0,0.0,-0.4843770175281787,1.2618905457971692,1.0,0.0,-0.6242133405586695,1.0590131144908872,1.0,1.4180434098139207,1.0,1.0,1.4119232361782503,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.3666502185975449,1.6846446742862042,-0.246126164874075,-0.2614531442151687,2.203449927772798,1.981213993890744,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
624,4503-BDXBD,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.5890628391050464,4.0,0.0,-0.6242133405586695,1.4329419733980733,1.0,-0.9086577121811926,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5842323814596933,-0.4831979220913382,-0.246126164874075,-0.2614531442151687,-0.1706275526414616,-0.4371085721266526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
625,4508-OEBEY,0.0,0.0,0.0,1.0,0.0,-0.4843770175281787,0.3419280192674918,3.249582792508808,1.0,1.8441371294130529,1.6406802283465098,1.0,-1.0707720075642089,1.0,1.0,-9.008110030355818e-15,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.428273661916163,2.3914853607442903,-0.246126164874075,-0.2614531442151687,-0.3300375408055042,1.7908147028227075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
626,4518-FZBSX,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-2.7958236803800794e-16,4.0,0.0,-0.6242133405586695,1.2667513694393238,1.0,-0.6402174416886676,0.0,1.0,-0.140458944026707,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.5761699258808457,2.1486781777644928,-0.246126164874075,-0.2614531442151687,0.0956408694016073,1.724634501088898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
627,4522-XRWWI,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.5347942229948583,4.0,0.0,-0.6242133405586695,-0.8937264820244181,1.0,0.3757863204688601,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5560616645140397,-0.92738152809984,-0.246126164874075,-0.2614531442151687,-0.5211275439640601,-0.8923816755965944,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
628,4536-PLEQY,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-0.0132127876204955,3.0,0.0,-0.6242133405586695,-0.3536070191584826,1.0,-1.0090766886735063,1.0,1.0,3.378273997771197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3464815056600283,-0.46238138182291,3.530936385994122,-0.2614531442151687,-0.6826415179436776,-0.5822822938610303,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
629,4544-RXFMG,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-0.2901094815199102,4.0,1.0,0.7862726422823147,-0.1043211132203585,1.0,-1.1377179918924183,1.0,1.0,-0.6061735980881942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5119844677157447,-0.3725960018746355,-0.246126164874075,4.013369950235806,-0.6990886756334288,-0.4703961567935587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
630,4547-FZJWE,1.0,0.0,0.0,1.0,0.0,-0.4843770175281787,0.4812557806098411,1.0,1.0,-0.2715918448484234,-0.1043211132203585,1.0,0.3908819836016916,1.0,1.0,-0.7096657434351914,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0550116623862498,0.255384616266338,-0.246126164874075,3.15840533134561,0.1409426897049569,0.268104298545087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
631,4548-SDBKE,1.0,0.0,0.0,1.0,1.0,1.669458162144379,1.30738241464897,3.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
632,4558-FANTW,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.6577220943122637,3.0,0.0,-0.6242133405586695,0.0203218397487035,1.0,1.2729937771028008,0.0,1.0,-0.3474432347207013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5461780875553773,0.1862134560007295,-0.246126164874075,-0.2614531442151687,0.7782339818545462,0.3735072737458453,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
633,4565-EVZMJ,0.0,0.0,1.0,0.0,0.0,-0.4843770175281787,0.9732049454450414,3.249582792508808,0.0,-0.6242133405586695,-0.644440576086294,1.0,-1.4330679227521648,1.0,1.0,-9.008110030355818e-15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6412542572469592,-0.3599622052970366,-0.246126164874075,-0.2614531442151687,-0.8779635382855613,-0.5489199855941236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
634,4576-CSAJH,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.9989174819892958,1.0,0.0,-0.6242133405586695,0.1449647927177655,1.0,0.3167163342969106,0.0,1.0,0.221763564687783,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8137998985390885,0.363019167891861,-0.246126164874075,-0.2614531442151687,0.3001482906754865,0.3719416364125007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
635,4584-LBNMK,1.0,0.0,1.0,1.0,0.0,-0.4843770175281787,-0.995447360331844,4.0,1.0,1.8441371294130529,1.4744896243877603,1.0,0.7492398997115173,1.0,1.0,-0.2439510893737041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.560263446028204,1.4920579567056167,-0.246126164874075,-0.2614531442151687,1.9053812629743256,1.7405790940223462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
636,4587-VVTOX,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.0446340261900256,4.0,0.0,-0.6242133405586695,-0.7275358780656687,1.0,-1.139030658251795,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9015673372543873e-14,-0.8839500423562081,-0.246126164874075,-0.2614531442151687,-0.7997193114983534,-0.94046097479694,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
637,4588-YBNIB,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-1.0344743449998988,4.0,1.0,2.196758625123299,-5.018634871765108e-15,0.0,-1.5026392397991273,0.0,1.0,-0.2439510893737041,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.122876439903901,1.0243602026185232,-0.246126164874075,-0.2614531442151687,-0.8996285807979381,0.5402583245470449,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
638,4611-ANLQC,0.0,0.0,0.0,1.0,0.0,-0.4843770175281787,0.2690554644610021,3.249582792508808,1.0,-0.2715918448484234,-1.1014647369728547,1.0,-1.0471440130954293,0.0,1.0,0.4287478553817773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.5383945148522951,-0.8991465663534624,-0.246126164874075,-0.2614531442151687,-0.8495657411633448,-0.9672404897304662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
639,4623-ZKHLY,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-1.022590366720954,1.0,0.0,-0.6242133405586695,-0.644440576086294,1.0,-0.99988802415787,0.0,1.0,-0.140458944026707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1958047955438078,-0.5063299090634901,-0.246126164874075,3.15840533134561,-0.7430679905669884,-0.596369471594465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
640,4647-MUZON,0.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-1.0076640900025993,3.249582792508808,1.0,1.4915156337028068,0.560441302614639,1.0,1.434451739306129,0.0,1.0,0.3770017827082788,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.216932833253048,0.4317856869859452,-0.246126164874075,-0.2614531442151687,1.5752598771225812,0.803747971215607,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
641,4654-DLAMQ,1.0,0.0,0.0,0.0,1.0,0.5925405723081001,-0.757815330666063,3.249582792508808,0.0,-0.6242133405586695,-1.3092029919212915,1.0,1.0964401517666411,0.0,1.0,-0.140458944026707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.5119844677157447,-0.9984634938976478,-0.246126164874075,-0.2614531442151687,-0.8520183874855006,-1.0465684867977034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
642,4654-GGUII,0.0,0.0,0.0,0.0,1.0,0.5925405723081001,-2.7958236803800794e-16,1.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
643,4659-NZRUF,0.0,1.0,0.0,1.0,0.0,-0.4843770175281787,1.3818236545882805,3.249582792508808,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
644,4661-NJEUX,1.0,1.0,0.0,0.0,1.0,1.669458162144379,-0.8977610588789173,4.0,0.0,-0.6242133405586695,0.8512748595424504,1.0,1.6352896922907565,0.0,1.0,2.032876108260233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0559709871579732,0.5165130522901631,-0.246126164874075,-0.2614531442151687,2.146858720721878,1.0399741786839731,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
645,4664-NJCMS,0.0,0.0,0.0,1.0,0.0,-0.4843770175281787,-0.6482925868473074,2.0,1.0,-0.2715918448484234,0.6019889536043264,1.0,1.4022914135014009,0.0,1.0,0.1700174920142844,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7345697571294372,0.7980309073458071,-0.246126164874075,-0.2614531442151687,1.6013733467878877,1.1013329290844145,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
646,4672-FOTSD,1.0,0.0,1.0,0.0,0.0,-0.4843770175281787,0.9923143825175847,3.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
647,4680-KUTAJ,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-1.002530211386095,4.0,1.0,-0.2715918448484234,-0.3951546701481699,1.0,0.7886198904928164,1.0,1.0,0.5322400007287745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6799889930472329,-0.1891586707835188,-0.246126164874075,-0.2614531442151687,0.0657161797160878,-0.134449525991142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
648,4682-BLBUC,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,2.4124022509383765,3.249582792508808,0.0,-0.6242133405586695,-0.3120593681687952,1.0,-1.2676719614707066,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.58247171165059,-0.7887694467876065,-0.246126164874075,-0.2614531442151687,-0.7920247348013938,-0.8628551787963818,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
649,4685-ERGHK,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.761255313078431,3.0,0.4502677267564497,-6.64080181401619e-16,-5.0820580548929444e-15,0.90556547136135,-4.169812493201919e-15,0.370111958461788,0.7832224565958137,-9.08267998104506e-15,0.247282167775434,0.3032613986694791,0.3014765536264806,0.2502028233003407,0.3349018335226351,0.3415544377738114,0.3104007788414733,0.6981989290929742,0.6414084049975661,1.5043837234408032e-14,-4.7407946283393344e-15,-2.588298623692073e-16,9.961202721024284e-16,8.393235626048239e-16,-2.5848398727472736e-15,0.6086321596625021,0.06441668018822,0.1043323056952782,0.0512737303261398,0.0743144572448483,0.0970306668830115,0.1066039266590946,0.2028233003407431,0.473795229595976,0.2167775434041862,0.5670939477527178,0.194872626967386,0.2380334252798961,0.6123641083887718,0.3405808859321759,0.0470550056790524
650,4685-TFLLS,0.0,1.0,0.0,1.0,0.0,-0.4843770175281787,0.9148783800519802,3.249582792508808,1.0,1.8441371294130529,-1.3092029919212915,1.0,-1.865411092263473e-15,0.0,1.0,1.6706535995457432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6845301090078743,-1.000666540275948,-3.2461083676042423e-16,0.1660291652299287,2.8703459278061322e-15,-1.044387269331021,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
651,4698-KVLLG,0.0,1.0,0.0,0.0,0.0,-0.4843770175281787,-0.019772743630473,3.249582792508808,0.0,-0.6242133405586695,-1.3092029919212915,1.0,1.408854745298284,0.0,1.0,1.9811300355867347,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.3359174868054082,-0.9962154873891782,-0.246126164874075,-0.2614531442151687,-0.8462955460671369,-1.0430956185310118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
652,4703-MQYKT,0.5034885607658608,0.1966574720103845,0.1650170371572286,0.4872626967386013,0.2333279247119909,-5.4187098135201535e-17,-0.2932468517855516,1.0,0.0,-0.6242133405586695,-1.3092029919212915,1.0,0.0016764080465146,0.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.5842323814596933,-1.0121538535342276,-0.246126164874075,-0.2614531442151687,-0.8720723780019516,-1.0633385975978242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
653,4704-ERYFC,0.0,0.0,0.0,1.0,1.0,1.669458162144379,1.237171870976964,3.0,1.0,-0.2715918448484234,1.6406802283465098,1.0,0.3915383167813798,1.0,1.0,0.0147792739937887,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.82970637839173,2.8201577218443528,-0.246126164874075,-0.2614531442151687,1.598608108287418,2.700880543762588,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
654,4707-MAXGU,1.0,0.0,1.0,0.0,0.0,-0.4843770175281787,-1.0332384112588884,5.0,0.0,-0.6242133405586695,-0.6859882270759813,1.0,-0.0573935781254347,0.0,1.0,-0.7614118161086899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3525044085540073,-0.4537939969605563,-0.246126164874075,-0.2614531442151687,-0.4760421336303125,-0.5042281562604688,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
655,4718-WXBGI,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,1.2779101485171869,3.0,0.0,-0.6242133405586695,0.6435366045940136,1.0,0.5201796200002916,1.0,0.0,-1.020142179476183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9015673372543873e-14,-0.4889977788831897,-0.246126164874075,-0.2614531442151687,0.8789728227042718,-0.1310584978577844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
656,4735-BJKOU,1.0,1.0,0.0,1.0,0.0,-0.4843770175281787,1.3818236545882805,2.0,0.0,-0.6242133405586695,-1.143012387962542,1.0,-0.0580499113051229,1.0,1.0,3.378273997771197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.6088213072164297,-0.9205700683791772,-0.246126164874075,-0.2614531442151687,-0.7673179299385001,-0.9598535281304132,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
657,4742-TXUEX,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-0.085277231904017,4.0,0.0,-0.6242133405586695,-0.8106311800450433,1.0,1.017680170204042,1.0,1.0,0.1700174920142844,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5039220121368966,-0.5733879432111373,-0.246126164874075,9.87169461337037e-16,-0.2994515984350898,-0.5288228954606458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
658,4763-PGDPO,0.0,0.0,0.0,1.0,1.0,2.7463757519806578,-0.0005206988185824,5.0,1.0,-0.2715918448484234,-0.9768217840037928,1.0,0.0305550679528008,1.0,1.0,0.1182714193407858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9015673372543873e-14,-0.7955584264431846,-0.246126164874075,-0.2614531442151687,-0.6468617363028154,-0.8252656497294448,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
659,4765-OXPPD,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,-2.7958236803800794e-16,4.0,0.0,-0.6242133405586695,-1.1845600389522295,1.0,-0.1223705629145788,0.0,1.0,-0.864903961455687,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.3218321283325813,-0.9136686883981756,-3.2461083676042423e-16,-0.2614531442151687,-0.7984929883372754,-4.692525787235156e-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
660,4776-XSKYQ,0.0,0.0,0.0,0.0,0.0,-0.4843770175281787,0.6423074542461015,1.0,0.0,-0.6242133405586695,-0.3951546701481699,1.0,0.6921389130786327,1.0,1.0,-0.4509353800676984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5180073706097237,-0.2669396959765657,-0.246126164874075,-0.2614531442151687,0.0250671737591809,-0.2080380389250047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
661,4778-IZARL,1.0,0.0,0.0,0.0,0.0,-0.4843770175281787,2.476052838600405,1.0,0.0,-0.6242133405586695,-1.267655340931604,1.0,1.0590291605244069,0.0,1.0,0.5322400007287745,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5567421064099974,-0.9559087306923189,-0.246126164874075,0.1660291652299287,-0.8057787906472091,-0.9956461325306704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
